WT0;WT1;WT2;WT3;WT4;WT5;WT6;MT0;MT1;MT2;MT3;MT4;MT5;MT6;Blank
0.599952271100151;0.198647681170949;0.34546177710603765;0.6525495187335931;0.3260838437674011;0.5074536631930633;0.6710683318749501;0.7002784185824517;0.8164505608145731;1.132511335613714;0.4995306658181528;0.2078338375991495;2.9723693561757396;0.9421684830164663;1.06368626203166
0.5946351588695514;0.19907392623343448;0.34574485071052213;0.6355420724892225;0.32553089573686733;0.5082228963755389;0.672425355261057;0.6941721219862687;0.8098994092288041;1.1334184895417532;0.48685933258821645;0.20875984251968502;2.960217622610141;0.9401884081111289;1.065783171004311
0.5897505814419761;0.19969524420562998;0.34694041222231137;0.6319031197369477;0.3254791883872003;0.5159355200898228;0.6737669420162001;0.6913786189750581;0.8060951158874008;1.1339802710722593;0.4739754591386639;0.21038575667655784;2.934452038834951;0.9432352233539177;1.0699815542545512
0.5840947546531302;0.20043509789702682;0.3479816291999033;0.6295383127870436;0.3261300459270002;0.5112883732173072;0.6772057046168721;0.6903553299492384;0.8018370800096687;1.1351220691322212;0.4662315687696398;0.21004204798417012;2.9125675465407057;0.9421319796954314;1.0762388204012567
0.5798286730240827;0.20142233715855826;0.35008889607240984;0.6301600129303379;0.32768708582511713;0.5093260061419104;0.6792306449005979;0.6818490383061256;0.795118797478584;1.1353159851301116;0.45734604816550833;0.21051065939514127;2.88029700831025;0.9414578955875221;1.0762566672054306
0.5715996439841411;0.20215227769236993;0.34866898616392905;0.6445181649000727;0.32691965369366455;0.509652884537584;0.679569544461526;0.6796666396957682;0.7897726353264827;1.134654907354964;0.4469293632170887;0.2117471130680402;2.8792925090504045;0.9367748199692532;1.0787280524314264
0.5638308215848322;0.20320855614973263;0.34963539134662125;0.6300437530384055;0.32630043753038407;0.5078269324258629;0.6795333009236753;0.6721438988818669;0.7816237238697131;1.1324258629071464;0.43684978123480794;0.21264808943767727;2.856232591768632;0.9355371900826447;1.078852698104035
0.5569859223695988;0.2031084709903165;0.3510456505818211;0.6324680608674423;0.32770770607860683;0.536382130360485;0.681975750671332;0.675140369436081;0.778940515908536;1.1336968020180649;0.4292619415737651;0.21077844311377245;2.819120528511822;0.92814712344373;1.0854585401578647
0.5427806184562941;0.20404187971755539;0.34974433893352813;0.6549793036279523;0.32432432432432434;0.5120038957876796;0.6815680545410275;0.6636474312149987;0.7680545410275139;1.1253956659362065;0.42259556854151453;0.21075949367088606;2.800445614035088;0.9158022887752618;1.0794253713172632
0.5324308896681074;0.2034412460246269;0.3509092391747533;0.6646334502160972;0.32585827285329855;0.5138383756014026;0.6823452662480634;0.6624806327978472;0.7673815542689391;1.1290548805349425;0.4149066296990948;0.2126633165829146;2.76379157836029;0.9170023648373156;1.084922123460817
0.5261591299370348;0.20361435930983723;0.3517867364461525;0.6596123967617957;0.32666612151443286;0.533028048082427;0.6847330116935153;0.6580423583285632;0.7625480415406002;1.1286613786899988;0.40497178837190284;0.21214914118139924;2.743252942817295;0.9127810941205331;1.0871534876114155
0.5131889763779527;0.206003937007874;0.3512795275590551;0.6514763779527559;0.32627952755905515;0.5336614173228346;0.6858267716535432;0.6505905511811023;0.756299212598425;1.1281496062992127;0.3965551181102362;0.21222839818089945;2.7205684505463714;0.9079724409448817;1.0885826771653544
0.5122650840751731;0.20573689416419386;0.3554896142433234;0.6417408506429277;0.3273986152324431;0.5128585558852621;0.6892185954500494;0.6495548961424331;0.7547972304648862;1.1311572700296735;0.38684470820969336;0.2142929378054947;2.69408714524207;0.9171117705242333;1.0947576656775468
0.5055651743754637;0.20519416275043284;0.353796685629483;0.6398219144199851;0.32817214939401435;0.5187237200098936;0.6889933217907493;0.6409102151867425;0.7464753895622062;1.1285678951273805;0.37734355676477865;0.21567663757308705;2.6822184563758387;0.9131832797427653;1.0933465248577787
0.4958849776896381;0.20525532969757065;0.3530986613782846;0.637183936539415;0.32860684184432326;0.5355478433316807;0.6899355478433317;0.6389687654933068;0.7418939018344076;1.1267228557263265;0.3697570649479425;0.21580020387359836;2.670188542544229;0.910659395141299;1.0960832920178483
0.48610118800365537;0.20666278973166072;0.3561020187754424;0.6646506604635706;0.3294840907202791;0.5310625571155603;0.6921658220486833;0.6344437982886101;0.7411148957381407;1.1301154772783915;0.36437650577386393;0.21628797549144751;2.6304821388577824;0.9091966436819805;1.1018027747777686
0.4669447688970465;0.20894376772901715;0.3566160520607375;0.6448523277156682;0.3297847488736859;0.5158017687301851;0.6943100283664274;0.6296345736692808;0.7376606040380442;1.1314199899883197;0.35791757049891537;0.21611035422343322;2.6075102189781023;0.9082596362422826;1.1048890372100781
0.4497005988023952;0.20698602794411178;0.35628742514970063;0.6517964071856288;0.33023952095808384;0.5163672654690619;0.6963073852295408;0.622554890219561;0.7304391217564871;1.1250499001996008;0.35169660678642717;0.2162152926099957;2.5870124369747898;0.9001996007984032;1.1010978043912176
0.4237175216522318;0.20756162558294466;0.35646235842771484;0.6612591605596269;0.33037974683544297;0.5316455696202531;0.6932378414390405;0.6173884077281812;0.7246169220519653;1.1240506329113924;0.34227181878747504;0.2166680942184154;2.5254840482197927;0.8891072618254496;1.1032644903397735
0.40522613065326635;0.21075376884422112;0.35929648241206025;0.6744723618090452;0.33246231155778894;0.5370854271356784;0.6953768844221104;0.614673366834171;0.721608040201005;1.1253266331658291;0.3374874371859296;0.2169369369369369;2.4798461538461543;0.8902512562814071;1.1087437185929647
0.385186426476749;0.2108420611646418;0.3598491830749895;0.657260159195643;0.33380812735651444;0.5187096774193548;0.6938583996648512;0.6056807708420612;0.7161793045664014;1.122681189777964;0.3306912442396313;0.21735693418113075;2.4363540094998606;0.8842899036447422;1.1080016757436113
0.366144517433047;0.21980798383021727;0.36109146033350176;0.6585144012127336;0.33754421424962106;0.5252147549267308;0.6971197574532592;0.6032339565437089;0.7147043961596767;1.1248105103587671;0.3234967155128852;0.21835147744945568;2.4180023509655753;0.8864072764022233;1.1145022738756947
0.34272711950109547;0.20893308612843417;0.35981796730153376;0.6558233608629698;0.3355469408393729;0.5181864149671329;0.6991066913871565;0.5968649924153041;0.7098263947412774;1.1241530423057473;0.3148154390696107;0.2197783165916176;2.426893816750984;0.8913534468228551;1.1152536659362884
0.31837979832217606;0.21028726379120413;0.3603762393017541;0.6520125413100585;0.33241250741462597;0.5202270993983562;0.7022455724091179;0.5901872722650623;0.708245063977629;1.1283111600711804;0.30993983560715194;;2.4011571952595934;0.8904669095839336;1.1201762562494704
0.29286442405708457;0.2123343527013252;0.35912334352701325;0.6483180428134557;0.3297655453618756;0.5239551478083588;0.701223241590214;0.5808358817533129;0.7050968399592252;1.127420998980632;0.30417940876656474;;2.3747829690604596;0.8882772680937817;1.1205912334352701
0.2671432218534593;0.21383712024508553;0.3588460556548379;0.6443706918560121;0.3293336737298953;0.5523615011488384;0.7027827418943069;0.5692111309675773;0.700842481490937;1.1276997702323206;0.29910645902476385;;2.3532096471257824;0.887413837120245;1.1215726321164157
0.24420980926430513;0.21089918256130788;0.35834468664850133;0.6439373297002723;0.3274863760217983;0.5298024523160761;0.7044277929155313;0.5660762942779292;0.6954359673024523;1.1257152588555857;0.29284741144414167;;2.3330609637867123;0.8848773841961851;1.122241144414169
0.22780008543357536;0.21385732592909013;0.3585134557881247;0.6435198633062794;0.32765484835540365;0.5287996582656984;0.7020589491670225;0.5602733874412643;0.6923195215719776;1.1249551473729174;0.28838957710380175;;2.2265273091221047;0.8701922255446389;1.1271080734728747
0.2201627408993576;0.21975160599571733;0.3596402569593148;0.6664496788008565;0.32705781584582444;0.5260471092077088;0.7032462526766595;0.550509635974304;0.6894732334047108;1.1242483940042827;0.2835802997858672;;2.1951936267505;0.8678029978586724;1.1289764453961455
0.21652509652509652;0.21323037323037322;0.3596396396396397;0.6712998712998713;0.3282368082368082;0.5366280566280566;0.7075418275418276;0.5446589446589447;0.6869498069498069;1.1242213642213643;0.27778635778635774;;2.183852705410821;0.8691891891891891;1.1301930501930502
0.21498539267915448;0.2134387351778656;0.35995875579996567;0.6566076645471731;0.3282007217735006;0.5627771094689809;0.7054820415879017;0.5327719539439767;0.6817666265681389;1.1220484619350404;0.27437704072864755;;2.120242910340876;0.8616944492180788;1.1300910809417426
0.21503369621565577;0.21586314152410577;0.3621565578019699;0.6483151892172109;0.3288750648004147;0.5618455158113013;0.7066874027993778;0.5307413167444271;0.6807672369103163;1.1256609642301711;0.2691550025920166;;2.058004981391354;0.8686365992742354;1.1376879212026956
0.2171804641496363;0.2147904399030135;0.3623484586075511;0.6487357118115691;0.3291998614478697;0.545964669206789;0.7117076550051956;0.5186352615171458;0.679286456529269;1.126948389331486;0.2643574644960166;;2.06817493547462;0.8722549359196398;1.1374437131970905
